ID;Idade;GrupoIdade;Rotatividade;Viagem;HoraTrabalhada;Departamento;DistanciaCasa;Educacao;AreadeAtuacao;ContagemEmpregados;NumeroEmpregados;SatisfacaoAmbiental;Gênero;TaxaHoraria;InvolvimentoTrabalho;NivelTrabalho;CargoTrabalho;SatisfacaoTrabalho;EstadoCivil;RendaMensal;PisoSalarial;TaxaMensal;NumEmpresasTrabalhadas;AcimaDe18;HoraExtra;PercentualdeAumentoSalarial;AvaliacaoDesempenho;SatisfacaoRelacionamento;HorarioPadrao;ComprarAcoes;AnosTrabalhados;TempodeTreinoAnoPassado;BalancaPessoal;AnosDeEmpresa;AnosNoCargoAtual;AnosDesdeAUtilmaPromocao;AnosComoDiretor
RM214;51;46-55;Não;Viaja_Raramente;1469;Pesquisa e Desenvolvimento;8;4;Ciências Humanas;1;296;2;Masculino;81;2;3;Research Director;2;Casado;12490;10k-15k;15736;5;Sim;Não;16;3;4;80;2;16;5;1;10;9;4;7
RM259;51;46-55;Não;Viaja_Raramente;833;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;353;3;Masculino;96;3;1;Cientista Pesquisador;4;Casado;2723;Ate 5k;23231;1;Sim;Não;11;3;2;80;0;1;0;2;1;0;0;
RM300;51;46-55;Não;Viaja_Raramente;1302;Pesquisa e Desenvolvimento;2;3;Médica;1;408;4;Masculino;84;1;2;Diretor de Manufatura;2;Divorciado;5482;5k-10k;16321;5;Sim;Não;18;3;4;80;1;13;3;3;4;1;1;2
RM377;51;46-55;Não;Viaja_Raramente;1178;Vendas;14;2;Ciências Humanas;1;500;3;Feminino;87;3;2;Vendas Executive;4;Casado;4936;Ate 5k;14862;4;Sim;Não;11;3;3;80;1;18;2;2;7;7;0;7
RM617;51;46-55;Não;Viaja_Raramente;1318;Vendas;26;4;Marketing;1;851;1;Feminino;66;3;4;Manager;3;Casado;16307;15k+;5594;2;Sim;Não;14;3;3;80;1;29;2;2;20;6;4;17
RM780;51;46-55;Sim;Viaja_Raramente;1323;Pesquisa e Desenvolvimento;4;4;Ciências Humanas;1;1081;1;Masculino;34;3;1;Cientista Pesquisador;3;Casado;2461;Ate 5k;10332;9;Sim;Sim;12;3;3;80;3;18;2;4;10;0;2;7
RM919;51;46-55;Não;Viaja_Frequentemente;237;Vendas;9;3;Ciências Humanas;1;1282;4;Masculino;83;3;5;Manager;2;Divorciado;19847;15k+;19196;4;Sim;Sim;24;4;1;80;1;31;5;2;29;10;11;10
RM931;51;46-55;Não;Viaja_Frequentemente;968;Pesquisa e Desenvolvimento;6;2;Médica;1;1297;2;Feminino;40;2;1;Técnico de laboratório;3;Solteiro;2838;Ate 5k;4257;0;Sim;Não;14;3;2;80;0;8;6;2;7;0;7;7
RM963;51;46-55;Não;Viaja_Raramente;770;Recursos Humanos;5;3;Ciências Humanas;1;1352;3;Masculino;84;3;4;Manager;2;Divorciado;14026;10k-15k;17588;1;Sim;Sim;11;3;2;80;1;33;2;3;33;9;0;10
RM972;51;46-55;Não;Viaja_Raramente;1405;Pesquisa e Desenvolvimento;11;2;Graduação Técnica;1;1367;4;Feminino;82;2;4;Diretor de Manufatura;2;Solteiro;13142;10k-15k;24439;3;Sim;Não;16;3;2;80;0;29;1;2;5;2;0;3
RM988;51;46-55;Não;Viaja_Frequentemente;541;Vendas;2;3;Marketing;1;1391;2;Masculino;52;3;3;Vendas Executive;2;Casado;10596;10k-15k;15395;2;Sim;Não;11;3;2;80;0;14;5;3;4;2;3;2
RM1276;51;46-55;Não;Viaja_Raramente;942;Pesquisa e Desenvolvimento;3;3;Graduação Técnica;1;1786;1;Feminino;53;3;3;Manager;3;Casado;13116;10k-15k;22984;2;Sim;Não;11;3;4;80;0;15;2;3;2;2;2;2
RM191;52;46-55;Não;Viaja_Raramente;699;Pesquisa e Desenvolvimento;1;4;Ciências Humanas;1;259;3;Masculino;65;2;5;Manager;3;Casado;19999;15k+;5678;0;Sim;Não;14;3;1;80;1;34;5;3;33;18;11;9
RM231;52;46-55;Não;Viaja_Raramente;1323;Pesquisa e Desenvolvimento;2;3;Ciências Humanas;1;316;3;Feminino;89;2;1;Técnico de laboratório;4;Solteiro;3212;Ate 5k;3300;7;Sim;Não;15;3;2;80;0;6;3;2;2;2;2;2
RM238;52;46-55;Não;Não_Viaja;771;Vendas;2;4;Ciências Humanas;1;329;1;Masculino;79;2;5;Manager;3;Solteiro;19068;15k+;21030;1;Sim;Sim;18;3;4;80;0;33;2;4;33;7;15;12
RM318;52;46-55;Sim;Viaja_Raramente;723;Pesquisa e Desenvolvimento;8;4;Médica;1;433;3;Masculino;85;2;2;Cientista Pesquisador;2;Casado;4941;Ate 5k;17747;2;Sim;Não;15;3;1;80;0;11;3;2;8;2;7;7
RM407;52;46-55;Não;Viaja_Raramente;319;Pesquisa e Desenvolvimento;3;3;Médica;1;543;4;Masculino;39;2;3;Diretor de Manufatura;3;Casado;7969;5k-10k;19609;2;Sim;Sim;14;3;3;80;0;28;4;3;5;4;0;
RM409;52;46-55;Não;Viaja_Raramente;1490;Pesquisa e Desenvolvimento;4;2;Ciências Humanas;1;546;4;Feminino;30;3;4;Manager;4;Casado;16555;15k+;10310;2;Sim;Não;13;3;4;80;0;31;2;1;5;2;1;4
RM469;52;46-55;Não;Viaja_Raramente;956;Pesquisa e Desenvolvimento;6;2;Graduação Técnica;1;630;4;Masculino;78;3;2;Cientista Pesquisador;1;Divorciado;5577;5k-10k;22087;3;Sim;Sim;12;3;2;80;2;18;3;3;10;9;6;9
RM562;52;46-55;Não;Viaja_Raramente;621;Vendas;3;4;Marketing;1;776;3;Masculino;31;2;4;Manager;1;Casado;16856;15k+;10084;1;Sim;Não;11;3;1;80;0;34;3;4;34;6;1;16
RM571;52;46-55;Não;Não_Viaja;715;Pesquisa e Desenvolvimento;19;4;Médica;1;791;4;Masculino;41;3;1;Cientista Pesquisador;4;Casado;4258;Ate 5k;26589;0;Sim;Não;18;3;1;80;1;5;3;3;4;3;1;2
RM588;52;46-55;Não;Viaja_Raramente;1325;Pesquisa e Desenvolvimento;11;4;Ciências Humanas;1;813;4;Feminino;82;3;2;Técnico de laboratório;3;Casado;3149;Ate 5k;21821;8;Sim;Não;20;4;2;80;1;9;3;3;5;2;1;4
RM628;52;46-55;Não;Viaja_Frequentemente;890;Pesquisa e Desenvolvimento;25;4;Médica;1;867;3;Feminino;81;2;4;Diretor de Manufatura;4;Casado;13826;10k-15k;19028;3;Sim;Não;22;4;3;80;0;31;3;3;9;8;0;0
RM700;52;46-55;Não;Viaja_Raramente;1053;Pesquisa e Desenvolvimento;1;2;Ciências Humanas;1;976;4;Masculino;70;3;4;Manager;4;Casado;17099;15k+;13829;2;Sim;Não;15;3;2;80;1;26;2;2;9;8;7;8
RM750;52;46-55;Sim;Viaja_Raramente;266;Vendas;2;1;Marketing;1;1038;1;Feminino;57;1;5;Manager;4;Casado;19845;15k+;25846;1;Sim;Não;15;3;4;80;1;33;3;3;32;14;6;9
RM807;52;46-55;Não;Viaja_Raramente;994;Pesquisa e Desenvolvimento;7;4;Ciências Humanas;1;1118;2;Masculino;87;3;3;Representante de saúde;2;Solteiro;10445;10k-15k;15322;7;Sim;Não;19;3;4;80;0;18;4;3;8;6;4;0
RM948;52;46-55;Sim;Viaja_Raramente;1030;Vendas;5;3;Ciências Humanas;1;1319;2;Masculino;64;3;3;Vendas Executive;2;Solteiro;8446;5k-10k;21534;9;Sim;Sim;19;3;3;80;0;10;2;2;8;7;7;7
RM995;52;46-55;Não;Viaja_Frequentemente;322;Pesquisa e Desenvolvimento;28;2;Médica;1;1401;4;Feminino;59;4;4;Diretor de Manufatura;3;Casado;13247;10k-15k;9731;2;Sim;Sim;11;3;2;80;1;24;3;2;5;3;0;2
RM1001;52;46-55;Não;Viaja_Raramente;258;Pesquisa e Desenvolvimento;8;4;Outro;1;1409;3;Feminino;54;3;1;Técnico de laboratório;1;Casado;2950;Ate 5k;17363;9;Sim;Não;13;3;3;80;0;12;2;1;5;4;0;4
RM1435;52;46-55;Não;Não_Viaja;585;Vendas;29;4;Ciências Humanas;1;2019;1;Masculino;40;3;1;Representativo de Vendas;4;Divorciado;3482;Ate 5k;19788;2;Sim;Não;15;3;2;80;2;16;3;2;9;8;0;0
RM019;53;46-55;Não;Viaja_Raramente;1219;Vendas;2;4;Ciências Humanas;1;23;1;Feminino;78;2;4;Manager;4;Casado;15427;15k+;22021;2;Sim;Não;16;3;3;80;0;31;3;3;25;8;3;7
RM026;53;46-55;Não;Viaja_Raramente;1282;Pesquisa e Desenvolvimento;5;3;Outro;1;32;3;Feminino;58;3;5;Manager;3;Divorciado;19094;15k+;10735;4;Sim;Não;11;3;4;80;1;26;3;2;14;13;4;
RM153;53;46-55;Não;Viaja_Raramente;1436;Vendas;6;2;Marketing;1;205;2;Masculino;34;3;2;Representativo de Vendas;3;Casado;2306;Ate 5k;16047;2;Sim;Sim;20;4;4;80;1;13;3;1;7;7;4;5
RM185;53;46-55;Não;Viaja_Raramente;1084;Pesquisa e Desenvolvimento;13;2;Médica;1;250;4;Feminino;57;4;2;Diretor de Manufatura;1;Divorciado;4450;Ate 5k;26250;1;Sim;Não;11;3;3;80;2;5;3;3;4;2;1;3
RM281;53;46-55;Não;Viaja_Raramente;1070;Pesquisa e Desenvolvimento;3;4;Médica;1;386;3;Masculino;45;3;4;Research Director;3;Casado;17584;15k+;21016;3;Sim;Sim;16;3;4;80;3;21;5;2;5;3;1;3
RM503;53;46-55;Não;Viaja_Raramente;238;Vendas;1;1;Médica;1;682;4;Feminino;34;3;2;Vendas Executive;1;Solteiro;8381;5k-10k;7507;7;Sim;Não;20;4;4;80;0;18;2;4;14;7;8;10
RM535;53;46-55;Não;Viaja_Raramente;970;Pesquisa e Desenvolvimento;7;3;Ciências Humanas;1;730;3;Masculino;59;4;4;Research Director;3;Casado;14814;10k-15k;13514;3;Sim;Não;19;3;3;80;0;32;3;3;5;1;1;3
RM557;53;46-55;Não;Viaja_Raramente;346;Pesquisa e Desenvolvimento;6;3;Ciências Humanas;1;769;4;Masculino;86;3;2;Técnico de laboratório;4;Solteiro;2450;Ate 5k;10919;2;Sim;Não;17;3;4;80;0;19;4;3;2;2;2;2
RM625;53;46-55;Não;Viaja_Raramente;661;Vendas;7;2;Marketing;1;862;1;Feminino;78;2;3;Vendas Executive;4;Casado;10934;10k-15k;20715;7;Sim;Sim;18;3;4;80;1;35;3;3;5;2;0;4
RM647;53;46-55;Não;Viaja_Raramente;868;Vendas;8;3;Marketing;1;897;1;Masculino;73;3;4;Vendas Executive;4;Casado;11836;10k-15k;22789;5;Sim;Não;14;3;3;80;1;28;3;3;2;0;2;2
RM650;53;46-55;Não;Viaja_Raramente;102;Pesquisa e Desenvolvimento;23;4;Ciências Humanas;1;901;4;Feminino;72;3;4;Research Director;4;Solteiro;14275;10k-15k;20206;6;Sim;Não;18;3;3;80;0;33;0;3;12;9;3;8
RM702;53;46-55;Não;Viaja_Raramente;1376;Vendas;2;2;Médica;1;981;3;Masculino;45;3;4;Manager;3;Divorciado;14852;10k-15k;13938;6;Sim;Não;13;3;3;80;1;22;3;4;17;13;15;2
RM761;53;46-55;Não;Viaja_Frequentemente;124;Vendas;2;3;Marketing;1;1050;3;Feminino;38;2;3;Vendas Executive;2;Casado;7525;5k-10k;23537;2;Sim;Não;12;3;1;80;1;30;2;3;15;7;6;12
RM859;53;46-55;Não;Viaja_Raramente;1223;Pesquisa e Desenvolvimento;7;2;Médica;1;1201;4;Feminino;50;3;5;Manager;3;Divorciado;18606;15k+;18640;3;Sim;Não;18;3;2;80;1;26;6;3;7;7;4;7
RM1044;53;46-55;Não;Viaja_Raramente;447;Pesquisa e Desenvolvimento;2;3;Médica;1;1472;4;Masculino;39;4;4;Research Director;2;Solteiro;16598;15k+;19764;4;Sim;Não;12;3;2;80;0;35;2;2;9;8;8;8
RM1112;53;46-55;Sim;Viaja_Raramente;607;Pesquisa e Desenvolvimento;2;5;Graduação Técnica;1;1572;3;Feminino;78;2;3;Diretor de Manufatura;4;Casado;10169;10k-15k;14618;0;Sim;Não;16;3;2;80;1;34;4;3;33;7;1;9
RM1204;53;46-55;Não;Viaja_Raramente;1395;Pesquisa e Desenvolvimento;24;4;Médica;1;1689;2;Masculino;48;4;3;Representante de saúde;4;Casado;7005;5k-10k;3458;3;Sim;Não;15;3;3;80;0;11;2;3;4;3;1;2
RM1269;53;46-55;Não;Não_Viaja;661;Pesquisa e Desenvolvimento;1;4;Médica;1;1775;1;Feminino;60;2;4;Diretor de Manufatura;3;Casado;12965;10k-15k;22308;4;Sim;Sim;20;4;4;80;3;27;2;2;3;2;0;2
RM1397;53;46-55;Sim;Viaja_Raramente;1168;Vendas;24;4;Ciências Humanas;1;1968;1;Masculino;66;3;3;Vendas Executive;1;Solteiro;10448;10k-15k;5843;6;Sim;Sim;13;3;2;80;0;15;2;2;2;2;2;2
RM096;54;46-55;Não;Viaja_Raramente;1217;Pesquisa e Desenvolvimento;2;4;Graduação Técnica;1;126;1;Feminino;60;3;3;Research Director;3;Casado;13549;10k-15k;24001;9;Sim;Não;12;3;1;80;1;16;5;1;4;3;0;3
RM113;54;46-55;Não;Não_Viaja;142;Recursos Humanos;26;3;Recursos Humanos;1;148;4;Feminino;30;4;4;Manager;4;Solteiro;17328;15k+;13871;2;Sim;Sim;12;3;3;80;0;23;3;3;5;3;4;4
RM220;54;46-55;Não;Viaja_Raramente;1147;Vendas;3;3;Marketing;1;303;4;Feminino;52;3;2;Vendas Executive;1;Casado;5940;5k-10k;17011;2;Sim;Não;14;3;4;80;1;16;4;3;6;2;0;5
RM333;54;46-55;Não;Viaja_Frequentemente;928;Pesquisa e Desenvolvimento;20;4;Ciências Humanas;1;450;4;Feminino;31;3;2;Cientista Pesquisador;3;Solteiro;4869;Ate 5k;16885;3;Sim;Não;12;3;4;80;0;20;4;2;4;3;0;3
RM393;54;46-55;Não;Viaja_Raramente;821;Pesquisa e Desenvolvimento;5;2;Médica;1;522;1;Masculino;86;3;5;Research Director;1;Casado;19406;15k+;8509;4;Sim;Não;11;3;3;80;1;24;4;2;4;2;1;2
RM432;54;46-55;Não;Viaja_Raramente;548;Pesquisa e Desenvolvimento;8;4;Ciências Humanas;1;578;3;Feminino;42;3;2;Técnico de laboratório;3;Solteiro;3780;Ate 5k;23428;7;Sim;Não;11;3;3;80;0;19;3;3;1;0;0;0
RM511;54;46-55;Não;Viaja_Raramente;397;Recursos Humanos;19;4;Médica;1;698;3;Masculino;88;3;3;Recursos Humanos;2;Casado;10725;10k-15k;6729;2;Sim;Não;15;3;3;80;1;16;1;4;9;7;7;1
RM576;54;46-55;Não;Viaja_Raramente;376;Pesquisa e Desenvolvimento;19;4;Médica;1;799;4;Feminino;95;3;2;Diretor de Manufatura;1;Divorciado;5485;5k-10k;22670;9;Sim;Sim;11;3;2;80;2;9;4;3;5;3;1;4
RM729;54;46-55;Não;Viaja_Raramente;1441;Pesquisa e Desenvolvimento;17;3;Graduação Técnica;1;1013;3;Feminino;56;3;3;Diretor de Manufatura;3;Casado;10739;10k-15k;13943;8;Sim;Não;11;3;3;80;1;22;2;3;10;7;0;8
RM772;54;46-55;Não;Viaja_Raramente;1082;Vendas;2;4;Ciências Humanas;1;1070;3;Feminino;41;2;3;Vendas Executive;3;Casado;10686;10k-15k;8392;6;Sim;Não;11;3;2;80;1;13;4;3;9;4;7;0
RM891;54;46-55;Não;Viaja_Frequentemente;966;Pesquisa e Desenvolvimento;1;4;Ciências Humanas;1;1245;4;Feminino;53;3;3;Diretor de Manufatura;3;Divorciado;10502;10k-15k;9659;7;Sim;Não;17;3;1;80;1;33;2;1;5;4;1;4
RM895;54;46-55;Não;Viaja_Raramente;685;Pesquisa e Desenvolvimento;3;3;Ciências Humanas;1;1250;4;Masculino;85;3;4;Research Director;4;Casado;17779;15k+;23474;3;Sim;Não;14;3;1;80;0;36;2;3;10;9;0;9
RM1009;54;46-55;Não;Viaja_Raramente;971;Pesquisa e Desenvolvimento;1;3;Médica;1;1422;4;Feminino;54;3;4;Research Director;4;Solteiro;17328;15k+;5652;6;Sim;Não;19;3;4;80;0;29;3;2;20;7;12;7
RM1077;54;46-55;Não;Viaja_Frequentemente;1050;Pesquisa e Desenvolvimento;11;4;Médica;1;1520;2;Feminino;87;3;4;Manager;4;Divorciado;16032;15k+;24456;3;Sim;Não;20;4;1;80;1;26;2;3;14;9;1;12
RM1185;54;46-55;Não;Viaja_Raramente;584;Pesquisa e Desenvolvimento;22;5;Médica;1;1665;2;Feminino;91;3;4;Manager;3;Casado;17426;15k+;18685;3;Sim;Não;25;4;3;80;1;36;6;3;10;8;4;7
RM1306;54;46-55;Não;Viaja_Raramente;431;Pesquisa e Desenvolvimento;7;4;Médica;1;1830;4;Feminino;68;3;2;Cientista Pesquisador;4;Casado;6854;5k-10k;15696;4;Sim;Não;15;3;2;80;1;14;2;2;7;1;1;7
RM1398;54;46-55;Não;Viaja_Raramente;155;Pesquisa e Desenvolvimento;9;2;Ciências Humanas;1;1969;1;Feminino;67;3;2;Cientista Pesquisador;3;Casado;2897;Ate 5k;22474;3;Sim;Não;11;3;3;80;2;9;6;2;4;3;2;3
RM1407;54;46-55;Não;Viaja_Raramente;157;Pesquisa e Desenvolvimento;10;3;Médica;1;1980;3;Feminino;77;3;2;Diretor de Manufatura;1;Solteiro;4440;Ate 5k;25198;6;Sim;Sim;19;3;4;80;0;9;3;3;5;2;1;4
RM066;55;46-55;Não;Viaja_Raramente;836;Pesquisa e Desenvolvimento;8;3;Médica;1;84;4;Feminino;33;3;4;Manager;3;Divorciado;14756;10k-15k;19730;2;Sim;Sim;14;3;3;80;3;21;2;3;5;0;0;2
RM083;55;46-55;Não;Viaja_Raramente;111;Vendas;1;2;Ciências Humanas;1;106;1;Masculino;70;3;3;Vendas Executive;4;Casado;10239;10k-15k;18092;3;Sim;Não;14;3;4;80;1;24;4;3;1;0;1;0
RM188;55;46-55;Não;Viaja_Raramente;692;Pesquisa e Desenvolvimento;14;4;Médica;1;254;3;Masculino;61;4;5;Research Director;2;Solteiro;18722;15k+;13339;8;Sim;Não;11;3;4;80;0;36;3;3;24;15;2;15
RM271;55;46-55;Não;Viaja_Raramente;452;Pesquisa e Desenvolvimento;1;3;Médica;1;374;4;Masculino;81;3;5;Manager;1;Solteiro;19045;15k+;18938;0;Sim;Sim;14;3;3;80;0;37;2;3;36;10;4;13
RM284;55;46-55;Não;Viaja_Raramente;147;Pesquisa e Desenvolvimento;20;2;Graduação Técnica;1;389;2;Masculino;37;3;2;Técnico de laboratório;4;Casado;5415;5k-10k;15972;3;Sim;Sim;19;3;4;80;1;12;4;3;10;7;0;8
RM380;55;46-55;Não;Viaja_Raramente;1311;Pesquisa e Desenvolvimento;2;3;Ciências Humanas;1;505;3;Feminino;97;3;4;Manager;4;Solteiro;16659;15k+;23258;2;Sim;Sim;13;3;3;80;0;30;2;3;5;4;1;2
RM446;55;46-55;Não;Viaja_Raramente;1117;Vendas;18;5;Ciências Humanas;1;597;1;Feminino;83;3;4;Manager;2;Solteiro;16835;15k+;9873;3;Sim;Não;23;4;4;80;0;37;2;3;10;9;7;7
RM569;55;46-55;Sim;Viaja_Raramente;725;Pesquisa e Desenvolvimento;2;3;Médica;1;787;4;Masculino;78;3;5;Manager;1;Casado;19859;15k+;21199;5;Sim;Sim;13;3;4;80;1;24;2;3;5;2;1;4
RM609;55;46-55;Sim;Viaja_Raramente;436;Vendas;2;1;Médica;1;842;3;Masculino;37;3;2;Vendas Executive;4;Solteiro;5160;5k-10k;21519;4;Sim;Não;16;3;3;80;0;12;3;2;9;7;7;3
RM746;55;46-55;Não;Viaja_Frequentemente;135;Pesquisa e Desenvolvimento;18;4;Médica;1;1034;3;Masculino;62;3;2;Representante de saúde;2;Casado;6385;5k-10k;12992;3;Sim;Sim;14;3;4;80;2;17;3;3;8;7;6;7
RM775;55;46-55;Não;Não_Viaja;444;Pesquisa e Desenvolvimento;2;1;Médica;1;1074;3;Masculino;40;2;4;Manager;1;Solteiro;16756;15k+;17323;7;Sim;Não;15;3;2;80;0;31;3;4;9;7;6;2
RM788;55;46-55;Não;Viaja_Frequentemente;1091;Pesquisa e Desenvolvimento;2;1;Ciências Humanas;1;1096;4;Masculino;65;3;3;Diretor de Manufatura;2;Casado;10976;10k-15k;15813;3;Sim;Não;18;3;2;80;1;23;4;3;3;2;1;2
RM915;55;46-55;Não;Não_Viaja;177;Pesquisa e Desenvolvimento;8;1;Médica;1;1278;4;Masculino;37;2;4;Representante de saúde;2;Divorciado;13577;10k-15k;25592;1;Sim;Sim;15;3;4;80;1;34;3;3;33;9;15;0
RM956;55;46-55;Não;Viaja_Raramente;282;Pesquisa e Desenvolvimento;2;2;Médica;1;1336;4;Feminino;58;1;5;Manager;3;Casado;19187;15k+;6992;4;Sim;Não;14;3;4;80;1;23;5;3;19;9;9;11
RM976;55;46-55;Sim;Viaja_Raramente;267;Vendas;13;4;Marketing;1;1372;1;Masculino;85;4;4;Vendas Executive;3;Solteiro;13695;10k-15k;9277;6;Sim;Sim;17;3;3;80;0;24;2;2;19;7;3;8
RM1011;55;46-55;Não;Viaja_Raramente;1136;Pesquisa e Desenvolvimento;1;4;Médica;1;1424;2;Masculino;81;4;4;Research Director;4;Divorciado;14732;10k-15k;12414;2;Sim;Não;13;3;4;80;2;31;4;4;7;7;0;0
RM1066;55;46-55;Não;Viaja_Raramente;1229;Pesquisa e Desenvolvimento;4;4;Ciências Humanas;1;1501;4;Masculino;30;3;2;Representante de saúde;3;Casado;4035;Ate 5k;16143;0;Sim;Sim;16;3;2;80;0;4;2;3;3;2;1;2
RM1117;55;46-55;Não;Viaja_Raramente;685;Vendas;26;5;Marketing;1;1578;3;Masculino;60;2;5;Manager;4;Casado;19586;15k+;23037;1;Sim;Não;21;4;3;80;1;36;3;3;36;6;2;13
RM1208;55;46-55;Não;Viaja_Raramente;1441;Pesquisa e Desenvolvimento;22;3;Graduação Técnica;1;1694;1;Masculino;94;2;1;Cientista Pesquisador;2;Divorciado;3537;Ate 5k;23737;5;Sim;Não;12;3;4;80;1;8;1;3;4;2;1;2
RM1265;55;46-55;Não;Viaja_Raramente;478;Pesquisa e Desenvolvimento;2;3;Médica;1;1770;3;Masculino;60;2;5;Research Director;1;Casado;19038;15k+;19805;8;Sim;Não;12;3;2;80;3;34;2;3;1;0;0;0
RM1337;55;46-55;Não;Viaja_Raramente;836;Pesquisa e Desenvolvimento;2;4;Graduação Técnica;1;1873;2;Masculino;98;2;1;Cientista Pesquisador;4;Casado;2662;Ate 5k;7975;8;Sim;Não;20;4;2;80;1;19;2;4;5;2;0;4
RM1402;55;46-55;Não;Viaja_Raramente;189;Recursos Humanos;26;4;Recursos Humanos;1;1973;3;Masculino;71;4;5;Manager;2;Casado;19636;15k+;25811;4;Sim;Sim;18;3;1;80;1;35;0;3;10;9;1;4
RM086;56;55+;Não;Viaja_Raramente;1400;Pesquisa e Desenvolvimento;7;3;Ciências Humanas;1;112;4;Masculino;49;1;3;Diretor de Manufatura;4;Solteiro;7260;5k-10k;21698;4;Sim;Não;11;3;1;80;0;37;3;2;6;4;0;2
RM123;56;55+;Sim;Viaja_Raramente;441;Pesquisa e Desenvolvimento;14;4;Ciências Humanas;1;161;2;Feminino;72;3;1;Cientista Pesquisador;2;Casado;4963;Ate 5k;4510;9;Sim;Sim;18;3;1;80;3;7;2;3;5;4;4;3
RM176;56;55+;Não;Viaja_Raramente;713;Pesquisa e Desenvolvimento;8;3;Ciências Humanas;1;241;3;Feminino;67;3;1;Cientista Pesquisador;1;Divorciado;4257;Ate 5k;13939;4;Sim;Sim;18;3;3;80;1;19;3;3;2;2;2;2
RM402;56;55+;Não;Viaja_Frequentemente;906;Vendas;6;3;Ciências Humanas;1;532;3;Feminino;86;4;4;Vendas Executive;1;Casado;13212;10k-15k;18256;9;Sim;Não;11;3;4;80;3;36;0;2;7;7;7;7
RM553;56;55+;Não;Viaja_Raramente;832;Pesquisa e Desenvolvimento;9;3;Médica;1;762;3;Masculino;81;3;4;Representante de saúde;4;Casado;11103;10k-15k;20420;7;Sim;Não;11;3;3;80;0;30;1;2;10;7;1;1
RM773;56;55+;Não;Viaja_Frequentemente;1240;Pesquisa e Desenvolvimento;9;3;Médica;1;1071;1;Feminino;63;3;1;Cientista Pesquisador;3;Casado;2942;Ate 5k;12154;2;Sim;Não;19;3;2;80;1;18;4;3;5;4;0;3
RM852;56;55+;Não;Viaja_Raramente;718;Pesquisa e Desenvolvimento;4;4;Graduação Técnica;1;1191;4;Feminino;92;3;5;Manager;1;Divorciado;19943;15k+;18575;4;Sim;Não;13;3;4;80;1;28;2;3;5;2;4;2
RM957;56;55+;Não;Viaja_Raramente;206;Recursos Humanos;8;4;Ciências Humanas;1;1338;4;Masculino;99;3;5;Manager;2;Solteiro;19717;15k+;4022;6;Sim;Não;14;3;1;80;0;36;4;3;7;3;7;7
RM977;56;55+;Não;Viaja_Raramente;1369;Pesquisa e Desenvolvimento;23;3;Ciências Humanas;1;1373;4;Masculino;68;3;4;Diretor de Manufatura;2;Casado;13402;10k-15k;18235;4;Sim;Sim;12;3;1;80;1;33;0;3;19;16;15;9
RM1024;56;55+;Não;Viaja_Raramente;1255;Pesquisa e Desenvolvimento;1;2;Ciências Humanas;1;1441;1;Feminino;90;3;1;Cientista Pesquisador;1;Casado;2066;Ate 5k;10494;2;Sim;Não;22;4;4;80;1;5;3;4;3;2;1;0
RM1355;56;55+;Sim;Viaja_Raramente;1162;Pesquisa e Desenvolvimento;24;2;Ciências Humanas;1;1907;1;Masculino;97;3;1;Técnico de laboratório;4;Solteiro;2587;Ate 5k;10261;1;Sim;Não;16;3;4;80;0;5;3;3;4;2;1;0
RM1372;56;55+;Não;Viaja_Raramente;1443;Vendas;11;5;Marketing;1;1935;4;Feminino;89;2;2;Vendas Executive;1;Casado;5380;5k-10k;20328;4;Sim;Não;16;3;3;80;1;6;3;3;0;0;0;0
RM1442;56;55+;Não;Não_Viaja;667;Pesquisa e Desenvolvimento;1;4;Ciências Humanas;1;2026;3;Masculino;57;3;2;Representante de saúde;3;Divorciado;6306;5k-10k;26236;1;Sim;Não;21;4;1;80;1;13;2;2;13;12;1;9
RM1445;56;55+;Sim;Viaja_Raramente;310;Pesquisa e Desenvolvimento;7;2;Graduação Técnica;1;2032;4;Masculino;72;3;1;Técnico de laboratório;3;Casado;2339;Ate 5k;3666;8;Sim;Não;11;3;4;80;1;14;4;1;10;9;9;8
RM164;57;55+;Não;Viaja_Raramente;334;Pesquisa e Desenvolvimento;24;2;Ciências Humanas;1;223;3;Masculino;83;4;3;Representante de saúde;4;Divorciado;9439;5k-10k;23402;3;Sim;Sim;16;3;2;80;1;12;2;1;5;3;1;4
RM361;57;55+;Não;Viaja_Raramente;593;Pesquisa e Desenvolvimento;1;4;Médica;1;482;4;Masculino;88;3;2;Representante de saúde;3;Casado;6755;5k-10k;2967;2;Sim;Não;11;3;3;80;0;15;2;3;3;2;1;
RM425;57;55+;Não;Viaja_Raramente;210;Vendas;29;3;Marketing;1;568;1;Masculino;56;2;4;Manager;4;Divorciado;14118;10k-15k;22102;3;Sim;Não;12;3;3;80;1;32;3;2;1;0;0;0
RM1054;57;55+;Não;Viaja_Raramente;405;Pesquisa e Desenvolvimento;1;2;Ciências Humanas;1;1483;2;Masculino;93;4;2;Cientista Pesquisador;3;Casado;4900;Ate 5k;2721;0;Sim;Não;24;4;1;80;1;13;2;2;12;9;2;8
RM099;58;55+;Não;Viaja_Raramente;682;Vendas;10;4;Médica;1;131;4;Masculino;37;3;4;Vendas Executive;3;Solteiro;13872;10k-15k;24409;0;Sim;Não;13;3;3;80;0;38;1;2;37;10;1;8
